workerID,gender,age,income,language,order,item,dimension,bin,bin_num,prior
4,M,35,4,english ,9,man,speed,6-7,3,0.0151515151515
4,M,35,4,english ,9,man,speed,7-8,4,0.020202020202
4,M,35,4,english ,9,man,speed,8-9,5,0.020202020202
4,M,35,4,english ,9,man,speed,9-10,6,0.010101010101
4,M,35,4,english ,9,man,speed,10-20,7,0.00505050505051
4,M,35,4,english ,9,man,speed,20-60,8,0.434343434343
4,M,35,4,english ,9,man,speed,>60,9,0.424242424242
4,M,35,4,english ,10,man,height,0-1,0,0.0134228187919
4,M,35,4,english ,10,man,height,1-4,1,0.0201342281879
4,M,35,4,english ,10,man,height,4-4.5,2,0.0302013422819
4,M,35,4,english ,10,man,height,4.5-5,3,0.0536912751678
4,M,35,4,english ,10,man,height,5-5.5,4,0.127516778523
4,M,35,4,english ,10,man,height,5.5-6,5,0.224832214765
4,M,35,4,english ,10,man,height,6-6.5,6,0.231543624161
4,M,35,4,english ,10,man,height,6.5-7,7,0.164429530201
4,M,35,4,english ,10,man,height,7-15,8,0.124161073826
4,M,35,4,english ,10,man,height,>15,9,0.010067114094
4,M,35,4,english ,11,woman,speed,0-1,0,0.132018209408
4,M,35,4,english ,11,woman,speed,1-5,1,0.133535660091
4,M,35,4,english ,11,woman,speed,5-6,2,0.130500758725
4,M,35,4,english ,11,woman,speed,6-7,3,0.121396054628
4,M,35,4,english ,11,woman,speed,7-8,4,0.122913505311
4,M,35,4,english ,11,woman,speed,8-9,5,0.118361153263
4,M,35,4,english ,11,woman,speed,9-10,6,0.109256449165
4,M,35,4,english ,11,woman,speed,10-20,7,0.118361153263
4,M,35,4,english ,11,woman,speed,20-60,8,0.00758725341426
4,M,35,4,english ,11,woman,speed,>60,9,0.00606980273141
4,M,35,4,english ,12,elephant,weight,0-10,0,0.174496644295
4,M,35,4,english ,12,elephant,weight,10-100,1,0.147651006711
4,M,35,4,english ,12,elephant,weight,100-120,2,0.183445190157
4,M,35,4,english ,12,elephant,weight,120-140,3,0.102908277405
4,M,35,4,english ,12,elephant,weight,140-160,4,0.156599552573
4,M,35,4,english ,12,elephant,weight,160-180,5,0.114093959732
4,M,35,4,english ,12,elephant,weight,180-200,6,0.0850111856823
4,M,35,4,english ,12,elephant,weight,200-220,7,0.0223713646532
4,M,35,4,english ,12,elephant,weight,220-10000,8,0.00671140939597
4,M,35,4,english ,12,elephant,weight,>10000,9,0.00671140939597
5,M,35,4,English,1,penguin,height,0-1,0,0.340136054422
5,M,35,4,English,1,penguin,height,1-4,1,0.340136054422
5,M,35,4,English,1,penguin,height,4-4.5,2,0.12925170068
5,M,35,4,English,1,penguin,height,4.5-5,3,0.0952380952381
5,M,35,4,English,1,penguin,height,5-5.5,4,0.0612244897959
5,M,35,4,English,1,penguin,height,5.5-6,5,0.0340136054422
5,M,35,4,English,1,penguin,height,6-6.5,6,0.0
5,M,35,4,English,1,penguin,height,6.5-7,7,0.0
5,M,35,4,English,1,penguin,height,7-15,8,0.0
5,M,35,4,English,1,penguin,height,>15,9,0.0
5,M,35,4,English,2,giraffe,height,0-1,0,0.0904347826087
5,M,35,4,English,2,giraffe,height,1-4,1,0.0904347826087
5,M,35,4,English,2,giraffe,height,4-4.5,2,0.0886956521739
5,M,35,4,English,2,giraffe,height,4.5-5,3,0.0886956521739
5,M,35,4,English,2,giraffe,height,5-5.5,4,0.0904347826087
5,M,35,4,English,2,giraffe,height,5.5-6,5,0.0973913043478
5,M,35,4,English,2,giraffe,height,6-6.5,6,0.106086956522
5,M,35,4,English,2,giraffe,height,6.5-7,7,0.113043478261
5,M,35,4,English,2,giraffe,height,7-15,8,0.118260869565
5,M,35,4,English,2,giraffe,height,>15,9,0.11652173913
5,M,35,4,English,3,man,speed,0-1,0,0.149476831091
5,M,35,4,English,3,man,speed,1-5,1,0.134529147982
5,M,35,4,English,3,man,speed,5-6,2,0.133034379671
5,M,35,4,English,3,man,speed,6-7,3,0.127055306428
5,M,35,4,English,3,man,speed,7-8,4,0.122571001495
5,M,35,4,English,3,man,speed,8-9,5,0.118086696562
5,M,35,4,English,3,man,speed,9-10,6,0.104633781764
5,M,35,4,English,3,man,speed,10-20,7,0.0747384155456
5,M,35,4,English,3,man,speed,20-60,8,0.0358744394619
5,M,35,4,English,3,man,speed,>60,9,0.0
5,M,35,4,English,4,elephant,weight,0-10,0,0.0564971751412
5,M,35,4,English,4,elephant,weight,10-100,1,0.0659133709981
5,M,35,4,English,4,elephant,weight,100-120,2,0.0790960451977
5,M,35,4,English,4,elephant,weight,120-140,3,0.0941619585687
5,M,35,4,English,4,elephant,weight,140-160,4,0.107344632768
5,M,35,4,English,4,elephant,weight,160-180,5,0.116760828625
5,M,35,4,English,4,elephant,weight,180-200,6,0.124293785311
5,M,35,4,English,4,elephant,weight,200-220,7,0.129943502825
5,M,35,4,English,4,elephant,weight,220-10000,8,0.15065913371
5,M,35,4,English,4,elephant,weight,>10000,9,0.075329566855
5,M,35,4,English,5,turtle,speed,0-1,0,0.182464454976
5,M,35,4,English,5,turtle,speed,1-5,1,0.170616113744
5,M,35,4,English,5,turtle,speed,5-6,2,0.161137440758
5,M,35,4,English,5,turtle,speed,6-7,3,0.13981042654
5,M,35,4,English,5,turtle,speed,7-8,4,0.130331753555
5,M,35,4,English,5,turtle,speed,8-9,5,0.0995260663507
5,M,35,4,English,5,turtle,speed,9-10,6,0.0734597156398
5,M,35,4,English,5,turtle,speed,10-20,7,0.042654028436
5,M,35,4,English,5,turtle,speed,20-60,8,0.0
5,M,35,4,English,5,turtle,speed,>60,9,0.0
5,M,35,4,English,6,man,weight,0-10,0,0.0277777777778
5,M,35,4,English,6,man,weight,10-100,1,0.0300925925926
5,M,35,4,English,6,man,weight,100-120,2,0.0671296296296
5,M,35,4,English,6,man,weight,120-140,3,0.115740740741
5,M,35,4,English,6,man,weight,140-160,4,0.145833333333
5,M,35,4,English,6,man,weight,160-180,5,0.194444444444
5,M,35,4,English,6,man,weight,180-200,6,0.178240740741
5,M,35,4,English,6,man,weight,200-220,7,0.157407407407
5,M,35,4,English,6,man,weight,220-10000,8,0.0833333333333
5,M,35,4,English,6,man,weight,>10000,9,0.0
5,M,35,4,English,7,cheetah,speed,0-1,0,0.0236406619385
5,M,35,4,English,7,cheetah,speed,1-5,1,0.0472813238771
5,M,35,4,English,7,cheetah,speed,5-6,2,0.0661938534279
5,M,35,4,English,7,cheetah,speed,6-7,3,0.0780141843972
5,M,35,4,English,7,cheetah,speed,7-8,4,0.0898345153664
5,M,35,4,English,7,cheetah,speed,8-9,5,0.096926713948
5,M,35,4,English,7,cheetah,speed,9-10,6,0.106382978723
5,M,35,4,English,7,cheetah,speed,10-20,7,0.118203309693
5,M,35,4,English,7,cheetah,speed,20-60,8,0.174940898345
5,M,35,4,English,7,cheetah,speed,>60,9,0.198581560284
5,M,35,4,English,8,bird,weight,0-10,0,0.381679389313
5,M,35,4,English,8,bird,weight,10-100,1,0.202290076336
5,M,35,4,English,8,bird,weight,100-120,2,0.156488549618
5,M,35,4,English,8,bird,weight,120-140,3,0.110687022901
5,M,35,4,English,8,bird,weight,140-160,4,0.0725190839695
5,M,35,4,English,8,bird,weight,160-180,5,0.0496183206107
5,M,35,4,English,8,bird,weight,180-200,6,0.0229007633588
5,M,35,4,English,8,bird,weight,200-220,7,0.00381679389313
5,M,35,4,English,8,bird,weight,220-10000,8,0.0
5,M,35,4,English,8,bird,weight,>10000,9,0.0
5,M,35,4,English,9,man,height,0-1,0,0.0250626566416
5,M,35,4,English,9,man,height,1-4,1,0.0551378446115
5,M,35,4,English,9,man,height,4-4.5,2,0.0827067669173
5,M,35,4,English,9,man,height,4.5-5,3,0.105263157895
5,M,35,4,English,9,man,height,5-5.5,4,0.165413533835
5,M,35,4,English,9,man,height,5.5-6,5,0.22305764411
5,M,35,4,English,9,man,height,6-6.5,6,0.15037593985
5,M,35,4,English,9,man,height,6.5-7,7,0.125313283208
5,M,35,4,English,9,man,height,7-15,8,0.0676691729323
5,M,35,4,English,9,man,height,>15,9,0.0
5,M,35,4,English,10,woman,weight,0-10,0,0.0415704387991
5,M,35,4,English,10,woman,weight,10-100,1,0.0877598152425
5,M,35,4,English,10,woman,weight,100-120,2,0.166281755196
5,M,35,4,English,10,woman,weight,120-140,3,0.166281755196
5,M,35,4,English,10,woman,weight,140-160,4,0.163972286374
5,M,35,4,English,10,woman,weight,160-180,5,0.150115473441
5,M,35,4,English,10,woman,weight,180-200,6,0.10623556582
5,M,35,4,English,10,woman,weight,200-220,7,0.0877598152425
5,M,35,4,English,10,woman,weight,220-10000,8,0.0300230946882
5,M,35,4,English,10,woman,weight,>10000,9,0.0
5,M,35,4,English,11,woman,height,0-1,0,0.0344827586207
5,M,35,4,English,11,woman,height,1-4,1,0.0615763546798
5,M,35,4,English,11,woman,height,4-4.5,2,0.108374384236
5,M,35,4,English,11,woman,height,4.5-5,3,0.147783251232
5,M,35,4,English,11,woman,height,5-5.5,4,0.189655172414
5,M,35,4,English,11,woman,height,5.5-6,5,0.189655172414
5,M,35,4,English,11,woman,height,6-6.5,6,0.12315270936
5,M,35,4,English,11,woman,height,6.5-7,7,0.0886699507389
5,M,35,4,English,11,woman,height,7-15,8,0.0566502463054
5,M,35,4,English,11,woman,height,>15,9,0.0
5,M,35,4,English,12,woman,speed,0-1,0,0.0274599542334
5,M,35,4,English,12,woman,speed,1-5,1,0.0480549199085
5,M,35,4,English,12,woman,speed,5-6,2,0.0617848970252
5,M,35,4,English,12,woman,speed,6-7,3,0.091533180778
5,M,35,4,English,12,woman,speed,7-8,4,0.12585812357
5,M,35,4,English,12,woman,speed,8-9,5,0.137299771167
5,M,35,4,English,12,woman,speed,9-10,6,0.196796338673
5,M,35,4,English,12,woman,speed,10-20,7,0.176201372998
5,M,35,4,English,12,woman,speed,20-60,8,0.135011441648
5,M,35,4,English,12,woman,speed,>60,9,0.0
6,M,25,4,English,1,elephant,weight,0-10,0,0.0
6,M,25,4,English,1,elephant,weight,10-100,1,0.0
6,M,25,4,English,1,elephant,weight,100-120,2,0.0
6,M,25,4,English,1,elephant,weight,120-140,3,0.0
6,M,25,4,English,1,elephant,weight,140-160,4,0.0
6,M,25,4,English,1,elephant,weight,160-180,5,0.0
6,M,25,4,English,1,elephant,weight,180-200,6,0.0
6,M,25,4,English,1,elephant,weight,200-220,7,0.0
6,M,25,4,English,1,elephant,weight,220-10000,8,0.311111111111
6,M,25,4,English,1,elephant,weight,>10000,9,0.688888888889
6,M,25,4,English,2,man,height,0-1,0,0.0
6,M,25,4,English,2,man,height,1-4,1,0.0
6,M,25,4,English,2,man,height,4-4.5,2,0.0796812749004
6,M,25,4,English,2,man,height,4.5-5,3,0.107569721116
6,M,25,4,English,2,man,height,5-5.5,4,0.302788844622
6,M,25,4,English,2,man,height,5.5-6,5,0.350597609562
6,M,25,4,English,2,man,height,6-6.5,6,0.0717131474104
6,M,25,4,English,2,man,height,6.5-7,7,0.0318725099602
6,M,25,4,English,2,man,height,7-15,8,0.0239043824701
6,M,25,4,English,2,man,height,>15,9,0.0318725099602
6,M,25,4,English,3,cheetah,speed,0-1,0,0.0
6,M,25,4,English,3,cheetah,speed,1-5,1,0.0
6,M,25,4,English,3,cheetah,speed,5-6,2,0.0795454545455
6,M,25,4,English,3,cheetah,speed,6-7,3,0.102272727273
6,M,25,4,English,3,cheetah,speed,7-8,4,0.102272727273
6,M,25,4,English,3,cheetah,speed,8-9,5,0.0880681818182
6,M,25,4,English,3,cheetah,speed,9-10,6,0.09375
6,M,25,4,English,3,cheetah,speed,10-20,7,0.0795454545455
6,M,25,4,English,3,cheetah,speed,20-60,8,0.258522727273
6,M,25,4,English,3,cheetah,speed,>60,9,0.196022727273
6,M,25,4,English,4,bird,weight,0-10,0,0.449494949495
6,M,25,4,English,4,bird,weight,10-100,1,0.39898989899
6,M,25,4,English,4,bird,weight,100-120,2,0.0909090909091
6,M,25,4,English,4,bird,weight,120-140,3,0.0252525252525
6,M,25,4,English,4,bird,weight,140-160,4,0.0353535353535
6,M,25,4,English,4,bird,weight,160-180,5,0.0
6,M,25,4,English,4,bird,weight,180-200,6,0.0
6,M,25,4,English,4,bird,weight,200-220,7,0.0
6,M,25,4,English,4,bird,weight,220-10000,8,0.0
6,M,25,4,English,4,bird,weight,>10000,9,0.0
6,M,25,4,English,5,man,weight,0-10,0,0.0
6,M,25,4,English,5,man,weight,10-100,1,0.0835030549898
6,M,25,4,English,5,man,weight,100-120,2,0.112016293279
6,M,25,4,English,5,man,weight,120-140,3,0.130346232179
6,M,25,4,English,5,man,weight,140-160,4,0.136456211813
6,M,25,4,English,5,man,weight,160-180,5,0.132382892057
6,M,25,4,English,5,man,weight,180-200,6,0.13849287169
6,M,25,4,English,5,man,weight,200-220,7,0.112016293279
6,M,25,4,English,5,man,weight,220-10000,8,0.0773930753564
6,M,25,4,English,5,man,weight,>10000,9,0.0773930753564
6,M,25,4,English,6,penguin,height,0-1,0,0.0
6,M,25,4,English,6,penguin,height,1-4,1,0.252551020408
6,M,25,4,English,6,penguin,height,4-4.5,2,0.214285714286
6,M,25,4,English,6,penguin,height,4.5-5,3,0.216836734694
6,M,25,4,English,6,penguin,height,5-5.5,4,0.173469387755
6,M,25,4,English,6,penguin,height,5.5-6,5,0.142857142857
6,M,25,4,English,6,penguin,height,6-6.5,6,0.0
6,M,25,4,English,6,penguin,height,6.5-7,7,0.0
6,M,25,4,English,6,penguin,height,7-15,8,0.0
6,M,25,4,English,6,penguin,height,>15,9,0.0
6,M,25,4,English,7,woman,weight,0-10,0,0.0
6,M,25,4,English,7,woman,weight,10-100,1,0.140510948905
6,M,25,4,English,7,woman,weight,100-120,2,0.160583941606
6,M,25,4,English,7,woman,weight,120-140,3,0.149635036496
6,M,25,4,English,7,woman,weight,140-160,4,0.147810218978
6,M,25,4,English,7,woman,weight,160-180,5,0.155109489051
6,M,25,4,English,7,woman,weight,180-200,6,0.127737226277
6,M,25,4,English,7,woman,weight,200-220,7,0.0602189781022
6,M,25,4,English,7,woman,weight,220-10000,8,0.0583941605839
6,M,25,4,English,7,woman,weight,>10000,9,0.0
6,M,25,4,English,8,turtle,speed,0-1,0,0.295880149813
6,M,25,4,English,8,turtle,speed,1-5,1,0.374531835206
6,M,25,4,English,8,turtle,speed,5-6,2,0.329588014981
6,M,25,4,English,8,turtle,speed,6-7,3,0.0
6,M,25,4,English,8,turtle,speed,7-8,4,0.0
6,M,25,4,English,8,turtle,speed,8-9,5,0.0
6,M,25,4,English,8,turtle,speed,9-10,6,0.0
6,M,25,4,English,8,turtle,speed,10-20,7,0.0
6,M,25,4,English,8,turtle,speed,20-60,8,0.0
6,M,25,4,English,8,turtle,speed,>60,9,0.0
6,M,25,4,English,9,woman,speed,0-1,0,0.0721649484536
6,M,25,4,English,9,woman,speed,1-5,1,0.20618556701
6,M,25,4,English,9,woman,speed,5-6,2,0.556701030928
6,M,25,4,English,9,woman,speed,6-7,3,0.164948453608
6,M,25,4,English,9,woman,speed,7-8,4,0.0
6,M,25,4,English,9,woman,speed,8-9,5,0.0
6,M,25,4,English,9,woman,speed,9-10,6,0.0
6,M,25,4,English,9,woman,speed,10-20,7,0.0
6,M,25,4,English,9,woman,speed,20-60,8,0.0
6,M,25,4,English,9,woman,speed,>60,9,0.0
6,M,25,4,English,10,giraffe,height,0-1,0,0.0
6,M,25,4,English,10,giraffe,height,1-4,1,0.0
6,M,25,4,English,10,giraffe,height,4-4.5,2,0.0
6,M,25,4,English,10,giraffe,height,4.5-5,3,0.0
6,M,25,4,English,10,giraffe,height,5-5.5,4,0.0
6,M,25,4,English,10,giraffe,height,5.5-6,5,0.0
6,M,25,4,English,10,giraffe,height,6-6.5,6,0.0
6,M,25,4,English,10,giraffe,height,6.5-7,7,0.248868778281
6,M,25,4,English,10,giraffe,height,7-15,8,0.447963800905
6,M,25,4,English,10,giraffe,height,>15,9,0.303167420814
6,M,25,4,English,11,woman,height,0-1,0,0.0
6,M,25,4,English,11,woman,height,1-4,1,0.104166666667
6,M,25,4,English,11,woman,height,4-4.5,2,0.160714285714
6,M,25,4,English,11,woman,height,4.5-5,3,0.172619047619
6,M,25,4,English,11,woman,height,5-5.5,4,0.25
6,M,25,4,English,11,woman,height,5.5-6,5,0.202380952381
6,M,25,4,English,11,woman,height,6-6.5,6,0.0833333333333
6,M,25,4,English,11,woman,height,6.5-7,7,0.0267857142857
6,M,25,4,English,11,woman,height,7-15,8,0.0
6,M,25,4,English,11,woman,height,>15,9,0.0
6,M,25,4,English,12,man,speed,0-1,0,0.110552763819
6,M,25,4,English,12,man,speed,1-5,1,0.472361809045
6,M,25,4,English,12,man,speed,5-6,2,0.291457286432
6,M,25,4,English,12,man,speed,6-7,3,0.125628140704
6,M,25,4,English,12,man,speed,7-8,4,0.0
6,M,25,4,English,12,man,speed,8-9,5,0.0
6,M,25,4,English,12,man,speed,9-10,6,0.0
6,M,25,4,English,12,man,speed,10-20,7,0.0
6,M,25,4,English,12,man,speed,20-60,8,0.0
6,M,25,4,English,12,man,speed,>60,9,0.0
7,M,25,4,English,1,man,speed,0-1,0,0.165562913907
7,M,25,4,English,1,man,speed,1-5,1,0.165562913907
7,M,25,4,English,1,man,speed,5-6,2,0.147350993377
7,M,25,4,English,1,man,speed,6-7,3,0.130794701987
7,M,25,4,English,1,man,speed,7-8,4,0.112582781457
7,M,25,4,English,1,man,speed,8-9,5,0.0993377483444
7,M,25,4,English,1,man,speed,9-10,6,0.0877483443709
7,M,25,4,English,1,man,speed,10-20,7,0.0596026490066
7,M,25,4,English,1,man,speed,20-60,8,0.0314569536424
7,M,25,4,English,1,man,speed,>60,9,0.0
7,M,25,4,English,2,man,height,0-1,0,0.0
7,M,25,4,English,2,man,height,1-4,1,0.0272108843537
7,M,25,4,English,2,man,height,4-4.5,2,0.0340136054422
7,M,25,4,English,2,man,height,4.5-5,3,0.0612244897959
7,M,25,4,English,2,man,height,5-5.5,4,0.0884353741497
7,M,25,4,English,2,man,height,5.5-6,5,0.387755102041
7,M,25,4,English,2,man,height,6-6.5,6,0.278911564626
7,M,25,4,English,2,man,height,6.5-7,7,0.102040816327
7,M,25,4,English,2,man,height,7-15,8,0.0204081632653
7,M,25,4,English,2,man,height,>15,9,0.0
7,M,25,4,English,3,woman,weight,0-10,0,0.0
7,M,25,4,English,3,woman,weight,10-100,1,0.142292490119
7,M,25,4,English,3,woman,weight,100-120,2,0.328063241107
7,M,25,4,English,3,woman,weight,120-140,3,0.229249011858
7,M,25,4,English,3,woman,weight,140-160,4,0.154150197628
7,M,25,4,English,3,woman,weight,160-180,5,0.0671936758893
7,M,25,4,English,3,woman,weight,180-200,6,0.0395256916996
7,M,25,4,English,3,woman,weight,200-220,7,0.0276679841897
7,M,25,4,English,3,woman,weight,220-10000,8,0.0118577075099
7,M,25,4,English,3,woman,weight,>10000,9,0.0
7,M,25,4,English,4,woman,speed,0-1,0,0.0265486725664
7,M,25,4,English,4,woman,speed,1-5,1,0.117994100295
7,M,25,4,English,4,woman,speed,5-6,2,0.253687315634
7,M,25,4,English,4,woman,speed,6-7,3,0.218289085546
7,M,25,4,English,4,woman,speed,7-8,4,0.16814159292
7,M,25,4,English,4,woman,speed,8-9,5,0.103244837758
7,M,25,4,English,4,woman,speed,9-10,6,0.0619469026549
7,M,25,4,English,4,woman,speed,10-20,7,0.0353982300885
7,M,25,4,English,4,woman,speed,20-60,8,0.0147492625369
7,M,25,4,English,4,woman,speed,>60,9,0.0
7,M,25,4,English,5,man,weight,0-10,0,0.0
7,M,25,4,English,5,man,weight,10-100,1,0.0235294117647
7,M,25,4,English,5,man,weight,100-120,2,0.0352941176471
7,M,25,4,English,5,man,weight,120-140,3,0.0588235294118
7,M,25,4,English,5,man,weight,140-160,4,0.101960784314
7,M,25,4,English,5,man,weight,160-180,5,0.192156862745
7,M,25,4,English,5,man,weight,180-200,6,0.274509803922
7,M,25,4,English,5,man,weight,200-220,7,0.18431372549
7,M,25,4,English,5,man,weight,220-10000,8,0.129411764706
7,M,25,4,English,5,man,weight,>10000,9,0.0
7,M,25,4,English,6,giraffe,height,0-1,0,0.0
7,M,25,4,English,6,giraffe,height,1-4,1,0.0214592274678
7,M,25,4,English,6,giraffe,height,4-4.5,2,0.0386266094421
7,M,25,4,English,6,giraffe,height,4.5-5,3,0.0515021459227
7,M,25,4,English,6,giraffe,height,5-5.5,4,0.0600858369099
7,M,25,4,English,6,giraffe,height,5.5-6,5,0.068669527897
7,M,25,4,English,6,giraffe,height,6-6.5,6,0.0815450643777
7,M,25,4,English,6,giraffe,height,6.5-7,7,0.0944206008584
7,M,25,4,English,6,giraffe,height,7-15,8,0.244635193133
7,M,25,4,English,6,giraffe,height,>15,9,0.339055793991
7,M,25,4,English,7,penguin,height,0-1,0,0.0
7,M,25,4,English,7,penguin,height,1-4,1,0.287974683544
7,M,25,4,English,7,penguin,height,4-4.5,2,0.26582278481
7,M,25,4,English,7,penguin,height,4.5-5,3,0.193037974684
7,M,25,4,English,7,penguin,height,5-5.5,4,0.142405063291
7,M,25,4,English,7,penguin,height,5.5-6,5,0.0664556962025
7,M,25,4,English,7,penguin,height,6-6.5,6,0.0348101265823
7,M,25,4,English,7,penguin,height,6.5-7,7,0.00949367088608
7,M,25,4,English,7,penguin,height,7-15,8,0.0
7,M,25,4,English,7,penguin,height,>15,9,0.0
7,M,25,4,English,8,elephant,weight,0-10,0,0.00657894736842
7,M,25,4,English,8,elephant,weight,10-100,1,0.0131578947368
7,M,25,4,English,8,elephant,weight,100-120,2,0.0394736842105
7,M,25,4,English,8,elephant,weight,120-140,3,0.0526315789474
7,M,25,4,English,8,elephant,weight,140-160,4,0.0657894736842
7,M,25,4,English,8,elephant,weight,160-180,5,0.0657894736842
7,M,25,4,English,8,elephant,weight,180-200,6,0.0723684210526
7,M,25,4,English,8,elephant,weight,200-220,7,0.0723684210526
7,M,25,4,English,8,elephant,weight,220-10000,8,0.611842105263
7,M,25,4,English,8,elephant,weight,>10000,9,0.0
7,M,25,4,English,9,turtle,speed,0-1,0,0.494623655914
7,M,25,4,English,9,turtle,speed,1-5,1,0.430107526882
7,M,25,4,English,9,turtle,speed,5-6,2,0.0483870967742
7,M,25,4,English,9,turtle,speed,6-7,3,0.0268817204301
7,M,25,4,English,9,turtle,speed,7-8,4,0.0
7,M,25,4,English,9,turtle,speed,8-9,5,0.0
7,M,25,4,English,9,turtle,speed,9-10,6,0.0
7,M,25,4,English,9,turtle,speed,10-20,7,0.0
7,M,25,4,English,9,turtle,speed,20-60,8,0.0
7,M,25,4,English,9,turtle,speed,>60,9,0.0
7,M,25,4,English,10,woman,height,0-1,0,0.0
7,M,25,4,English,10,woman,height,1-4,1,0.0258620689655
7,M,25,4,English,10,woman,height,4-4.5,2,0.0431034482759
7,M,25,4,English,10,woman,height,4.5-5,3,0.366379310345
7,M,25,4,English,10,woman,height,5-5.5,4,0.400862068966
7,M,25,4,English,10,woman,height,5.5-6,5,0.133620689655
7,M,25,4,English,10,woman,height,6-6.5,6,0.0301724137931
7,M,25,4,English,10,woman,height,6.5-7,7,0.0
7,M,25,4,English,10,woman,height,7-15,8,0.0
7,M,25,4,English,10,woman,height,>15,9,0.0
7,M,25,4,English,11,bird,weight,0-10,0,0.406542056075
7,M,25,4,English,11,bird,weight,10-100,1,0.434579439252
7,M,25,4,English,11,bird,weight,100-120,2,0.0420560747664
7,M,25,4,English,11,bird,weight,120-140,3,0.0327102803738
7,M,25,4,English,11,bird,weight,140-160,4,0.0280373831776
7,M,25,4,English,11,bird,weight,160-180,5,0.0280373831776
7,M,25,4,English,11,bird,weight,180-200,6,0.0280373831776
7,M,25,4,English,11,bird,weight,200-220,7,0.0
7,M,25,4,English,11,bird,weight,220-10000,8,0.0
7,M,25,4,English,11,bird,weight,>10000,9,0.0
7,M,25,4,English,12,cheetah,speed,0-1,0,0.111982082867
7,M,25,4,English,12,cheetah,speed,1-5,1,0.111982082867
